"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_xgb","tau_interlogit","tau_hcf"
5276,1,2,2.13556921616471,0.478961738578775,2,3,3.32470777110413,0,0,2,0,1,0.202487498521805,0.20187582847616,0.177005089107223
5277,2,4,3.42547437457367,0.617065920672913,3,1,4.98619204293027,0,0,3,1,1,0.00520652998238802,0.00745949159269921,0.0271156373600301
5278,2,3,1.73318229977199,0.869848665643784,1,5,3.86494741262425,0,0,2,1,1,0.0106425859266892,0.0250015758799312,0.0369904362996459
5282,1,3,2.80328673817755,0.538129856579968,2,5,4.17612117109698,0,0,3,0,1,0.161400316283107,0.174637476103167,0.102481687872577
5284,1,6,1.61967642284238,0.872802299596904,1,4,3.94814387846125,0,0,5,0,1,0.000902869709534571,0.00139845026789553,0.048447087936783
5288,2,2,3.27567111873298,0.383335298608011,1,2,3.86143800941455,0,1,2,1,1,0.0151368081569672,0.0209115758604911,0.0907265731644618
5289,2,2,1.88344827252598,0.823193699437333,2,5,4.82133190834292,0,0,2,1,1,0.00430677563417703,0.010867547885105,0.0156465650033754
5290,1,4,2.80002187281456,0.536102994396597,2,5,3.25583067261277,0,0,3,0,1,0.189362863078713,0.234412572547043,0.0790717718042743
5293,1,5,1.85603789718782,0.554568535816244,1,1,4.97629473982902,0,1,3,0,1,0.00838807970285416,0.0303150003160818,0.131973885025494
5297,2,4,3.18214135551914,0.672136308008859,1,1,3.61336316603287,1,0,3,1,1,0.0178260249085724,0.0126923796688957,0.0289588127537775
5298,1,1,1.28997416828821,0.774100017220029,1,5,3.83598092173108,1,0,1,0,1,0.0211201501006144,0.0116001579163577,0.0998342278207112
5302,2,2,2.99718733812481,0.546691577593895,1,4,3.39396059019509,0,1,3,1,1,0.00265628076158464,0.00256606744453447,0.0445402042025367
5307,1,3,2.70401418072276,0.743625525007786,1,4,1.08993292315047,0,0,4,0,1,0.00668583827791736,0.00269117356114246,0.024255973532818
5310,1,3,1.50530962685698,0.561113326737897,2,3,3.94253622794425,0,0,3,0,1,0.272468954324722,0.359830098434172,0.211905298143572
5312,1,3,2.6008726220639,0.198642161016122,1,1,3.7477721410984,0,0,3,1,1,0.660164549946785,0.522861239649871,0.370808139958463
5313,3,2,3.42757983369514,0.499253362649274,3,4,4.49951995619403,0,0,2,1,1,0.0083635583287105,0.00586410107441038,0.0775895448337203
5314,2,3,2.48860941747463,0.665034622052964,2,7,3.7922435648556,0,0,3,0,0,0.0977670014835894,0.110254213943788,0.0369930804254863
5315,1,1,0.152491661976397,0.868929425186621,1,3,3.34638628783438,0,0,1,1,1,0.00235610600793734,0.0183495140288483,0.115109003827049
5319,1,3,2.48781238015531,0.430818595204737,1,1,3.7947107095806,1,0,4,1,1,0.0909790587611496,0.117421372527212,0.204522404490581
5324,3,4,2.13475356469223,0.559486698278871,2,3,2.10516845916898,0,1,3,0,1,0.224095247685909,0.213752041434003,0.139935210777642
5325,1,2,2.5165214449881,0.4006109890933,2,4,4.44268255955188,0,0,2,1,1,0.0809129048138857,0.0847383041733516,0.2230171155143
5328,1,4,2.75650419152023,0.542455591706909,1,1,3.35830186666031,0,0,4,1,1,0.00993244396522641,0.0188124080316053,0.0709681370775642
5333,1,1,3.39804735406713,0.666020912063375,2,3,3.38892007799062,0,0,1,0,1,0.00146510479680728,0.00107492556935684,0.0195732886398077
5335,1,2,2.29552598208947,0.898924235456907,1,3,4.13856400398272,0,0,3,0,1,0.000718084978871047,0.00123802656895655,0.00385116801285891
5338,1,2,3.41525591819776,0.450838715309727,2,6,3.56907639294183,0,1,2,0,1,0.0210169455967844,0.0201109171610298,0.0604837905645904
5362,1,2,2.14161825081942,0.944443108900637,1,7,4.93710986128577,0,0,3,0,1,0.00182411365676671,0.00115600897564883,0.0152802466835307
5364,1,3,2.5667206935901,0.352917241564688,2,2,4.94618533754984,1,0,4,1,1,0.118081644177437,0.414197256068084,0.24991433326126
5369,1,2,2.17866886912153,0.915928032521012,2,1,4.26249904635863,0,1,2,0,1,8.75304394867271e-05,0.000248930808791292,0.0105843445956742
5371,1,1,2.12813631272476,0.878794827139767,3,4,2.36912744898654,0,0,1,1,1,0.000117233248602133,0.000261576838981092,0.022548980955322
5372,2,3,2.14476202396854,0.784978179297462,1,5,2.63809233131886,0,1,2,1,1,0.0342803285457194,0.0171070668951451,0.0223017195850623
5376,1,2,2.12656814836216,0.539567576968526,1,7,4.58861370316345,1,1,4,1,1,0.0275845797732472,0.0176669409669379,0.112872970237648
5379,2,5,2.15796317589503,0.19108861906629,1,6,4.18359545011439,1,1,3,0,0,0.57012951374054,0.390344695179148,0.287861411443671
5381,2,1,2.96640748466564,0.710636162153546,1,6,3.46347304242285,0,1,1,0,1,0.000256950649600185,0.000390500059604282,0.00513413037149907
5382,2,3,2.98579221780436,0.565142517343667,1,7,4.18675126244111,0,1,2,0,1,0.031988138332963,0.0297538691155477,0.0497398580562968
5383,1,4,1.80490231316388,0.783120232611124,1,5,4.60586706551855,1,0,4,1,1,0.0347700918209739,0.0168601569143643,0.0326601374394927
5391,2,6,2.48361979111476,0.813789707523134,1,1,2.45121423232259,0,0,5,0,1,0.00166783476015553,0.00205044195660764,0.019310204274351
5395,2,4,2.50532248979891,0.726017314901208,2,6,4.02011843704654,1,1,3,1,1,0.0172063218778931,0.0239406643183057,0.00808183809136711
5398,1,4,2.17281431157678,0.761126662728778,3,4,4.87973067566696,0,1,3,0,1,0.00555367290508002,0.00119983625986919,0.0139806193023959
5401,2,2,1.25533853477407,0.36502297238885,3,2,4.26203836963414,0,0,2,1,0,0.367908239364624,0.203577939743463,0.276696967440774
5405,2,3,1.48810085798651,0.969315897260713,2,5,2.84589328354964,0,1,3,0,1,0.0130173042416573,0.00928731252188875,0.0472158085349292
5411,2,5,3.28806738172355,0.365659547415295,2,4,4.74145255783473,1,1,4,1,1,0.00778964161872864,0.0125525121122387,0.14256458904696
5415,2,2,3.1235540460061,0.830909049897553,1,3,2.02940070092438,0,0,2,1,1,0.00236946859513409,0.00156502238899348,0.012000989840761
5417,2,3,1.85542947831777,0.723090075918272,2,6,4.51949975647427,0,0,3,1,1,0.0757281276164576,0.100728341686165,0.0262666809316964
5425,2,3,2.53280915281959,0.906808669056964,2,5,4.80848250840312,0,0,3,0,1,0.00116929761134088,0.00468777046115654,0.000726148228272896
5427,2,4,2.67264458551585,0.41357422255304,2,5,4.56724940586685,1,0,3,1,1,0.528785042464733,0.582321066233545,0.200507851347887
5428,1,2,2.48127762220824,0.96719069700833,1,3,4.32824009907782,0,0,3,0,1,0.00110075995326042,0.000384057238441371,0.00237541542595351
5432,3,2,3.07506136824083,0.727370017013368,1,5,4.16494285827163,0,0,3,0,1,0.00543798533908557,0.00349665454058556,0.00944069891919527
5435,1,1,3.89853510631834,0.724824331282897,2,4,4.05415139228983,0,0,1,1,1,1.8924711184809e-05,5.09311102443455e-05,0.00607884811914313
5437,2,3,1.9674904447368,0.589205615601867,1,7,4.93764574976372,0,0,2,0,1,0.0296235755085945,0.233186995870482,0.116450200268024
5438,1,2,2.89907630756689,0.762072015870121,2,3,3.17235233863538,0,1,3,1,1,0.00341722957091406,9.53203801887792e-05,0.00642280771837169
5440,1,3,2.1382263878335,0.69340778669742,1,4,4.07476954219353,0,0,3,0,1,0.0509999384521507,0.0167597861048034,0.0440201855396963
5450,1,2,1.81256103239148,0.908671456618697,1,6,4.72083480934204,0,1,3,0,1,0.000598566344706342,0.000854741781063595,0.0141909503221518
5451,1,4,1.74156800725409,0.430407924484558,1,6,4.36152660520942,0,1,3,1,0,0.365685969591141,0.35126757263843,0.219133200855655
5454,2,4,2.53985525585196,0.596201877689559,3,2,3.91178156203099,1,0,3,1,0,0.263504292815924,0.227251677737756,0.0940604566661801
5461,2,2,3.09737786829433,0.63101984510895,3,4,4.22945736308133,0,0,2,1,1,0.00396789831575006,0.00238754382572637,0.0235665485482792
5462,1,6,2.66138128059766,0.696283108406726,2,7,3.4365335608803,0,1,5,0,1,0.00339762575458735,0.0048500293868815,0.0101705930235144
5466,1,1,3.17661757759611,0.748363478561101,2,7,4.37318274042012,0,0,1,0,1,0.000722460805263836,0.000620793413126042,0.0144224171355007
5467,2,2,1.8772959235303,0.745904280057191,3,3,2.58562666397913,0,0,2,1,1,0.0306214913725853,0.0276243961850509,0.0362490896790366
5468,1,1,3.64574128955657,0.769931582391284,1,2,4.44681103055473,1,0,2,1,1,0.00286932309973054,0.00127217602431673,0.00444115101516141
5469,1,3,2.46908949158488,0.387342104861255,2,6,4.30811940947906,0,0,3,0,0,0.513984516263008,0.554423746647467,0.281683568927462
5473,1,3,4.38226310472236,0.587390133812806,1,7,3.80629549100962,0,1,3,0,1,0.00260150991380215,0.00220546719252701,0.0363520682354218
5474,2,4,2.89866962228123,0.747049716358128,1,2,3.98605944152703,1,1,4,1,1,0.00289087693090551,0.00201367038519684,0.00656719828940158
5475,1,5,3.49032453256591,0.460373653632207,2,7,4.30303379869487,0,0,2,1,1,0.102061679586768,0.118302562629692,0.115659472801618
5484,1,3,2.46594514575826,0.942515020784556,1,6,4.93029374891026,0,1,2,1,1,0.000400856777559966,0.000574795520326798,0.00180261903023019
5487,1,3,3.19682779405795,0.36051458309365,2,4,4.83231891040706,0,0,3,0,1,0.0755752325057983,0.118594178757573,0.20579985289257
5490,3,3,2.29376249671688,0.531102280891649,2,7,4.37273935525563,0,1,4,0,1,0.0597916673868895,0.0540712179395699,0.0924177656387442
5492,2,6,1.10761588310004,0.792168945054,1,6,3.70560401166564,1,0,5,1,1,0.164653068175539,0.0563641673669468,0.108260458134225
5494,1,3,1.07665177511855,0.696915288884715,1,3,2.19898814425013,1,1,4,0,1,0.121076236478984,0.0785466323059687,0.13518344886113
5499,2,2,0.697209536202752,0.438289055454735,1,1,2.38262859523387,0,0,3,1,1,0.415371626615524,0.601099931205624,0.299206987893564
5510,1,4,1.72197105056657,0.407076313429513,1,1,3.89553272911623,0,1,3,0,0,0.296403959393501,0.245679078129901,0.165135493436952
5513,1,1,2.43386989731039,0.775843520482488,2,2,4.07539142778986,1,0,1,1,1,0.00283519645381602,0.00268953493965529,0.00425051926532729
5516,1,3,0.735166280146603,0.420253061658265,1,4,4.344229807808,0,0,2,1,1,0.362984001636505,0.539149208926924,0.28589581959159
5521,1,4,2.91413234731162,0.44059162817784,1,2,2.80180447142729,0,0,4,0,1,0.0509306937456131,0.130465184886038,0.0888623702283501
5523,2,3,1.15178010907377,0.837532050442354,2,5,4.95182555085709,0,1,3,0,1,0.0739305894821882,0.0330878970766687,0.0863468443084241
5529,2,2,2.10563086820032,0.373729362133561,1,6,3.9757289278411,1,0,2,1,1,0.576587770134211,0.558954673586253,0.316607125876322
5534,1,3,2.98502807633478,0.793969486364341,2,6,3.9667031901601,0,0,4,1,1,0.0050873080472229,0.00207976013464062,0.00217942214074516
5539,2,2,2.77822614924335,0.496282086210237,1,3,3.83303532979826,0,1,3,0,1,-0.0083185825496912,0.00349325803569189,0.0475098789976574
5540,1,4,2.14280032947637,0.266579540428194,2,1,3.62364038707663,0,0,3,0,0,0.48928901553154,0.438092645922029,0.331796894126148
5546,1,2,1.76016198677783,0.510687307776953,1,6,4.90866198112571,0,0,4,0,1,-0.00666240230202675,0.057678959365319,0.14143112586811
5547,2,4,3.3472415945516,0.706307812924883,1,2,3.53966448705143,0,0,2,0,0,0.00856515334453434,0.0132541867231482,0.0129984738165831
5553,2,3,4.0722854123266,0.788292026348056,1,5,4.9390327814363,1,0,4,0,1,9.82274650596082e-06,0.000326426863806351,0.00359045528270118
5556,1,2,1.53664905575588,0.87725208125742,1,1,3.91228983278871,0,1,3,1,1,0.0001434680307284,0.000996674924396257,0.0348653817882511
5558,1,3,2.27339766722271,0.569442364422222,1,3,4.19664825804355,0,1,2,1,1,0.0372734293341637,0.0128651266064999,0.0612602683503538
5559,1,3,2.25603409012525,0.326964546259183,1,1,1.90342389491696,0,1,4,0,1,0.176349654793739,0.168364731088696,0.137797836917526
5560,2,1,2.71005836966656,0.740373729223765,2,5,3.2069913917819,0,0,1,1,1,0.00114524154560058,0.00226453416295269,0.0104130116453171
5562,1,3,1.84474623431773,0.704691929704212,1,1,3.33179663137506,0,0,2,0,1,0.0234619896509685,0.0507084304294186,0.0433349324169102
5564,2,2,3.62066402054118,0.69509242703907,3,7,3.83422559285941,1,1,2,0,1,0.00322460646202671,0.00157694369827543,0.0102537536764459
5567,2,4,2.37734420458099,0.605026104644085,1,2,3.64849500942594,0,0,3,0,1,0.170783778652549,0.170539658628418,0.0966738508939671
5571,2,3,3.43151560436502,0.94354916298934,1,4,3.4192252757081,1,1,3,0,1,0.000655645098959212,8.26934884752273e-05,-0.000245008658574365
5574,2,6,3.33660686231214,0.588432613173162,1,6,4.39744729526365,1,1,5,0,1,0.0131778926588595,0.00404054000694254,0.034722826244781
5584,2,6,1.07920039083236,0.448768742925011,1,3,3.5492103711281,1,0,5,1,1,0.525857374072075,0.534038429743863,0.330033130134715
5586,1,2,2.15050569212703,0.84793644265487,2,2,3.73382829880863,0,0,4,1,1,0.000643911131191999,0.00184089012841127,0.0133573205442298
5593,1,2,1.59419867144845,0.543408000957315,1,6,3.01401732907842,0,1,2,0,1,0.164393911138177,0.118424956592039,0.179094455482541
5597,3,1,1.609323466415,0.856519620583088,2,3,2.64337545507991,0,0,1,0,1,0.000817277585156262,0.00364592634008076,0.0496125306439913
5605,2,3,2.69624556593925,0.755036301617606,1,6,2.63335520400311,0,0,4,0,0,0.00404313893523067,0.00630656909778404,0.0175017627294549
5608,1,4,2.35991241473622,0.72370843669232,1,6,4.0332927958908,0,1,3,1,1,0.0105034019215964,0.0119672340968807,0.0144863189830039
5610,2,3,3.00212452328378,0.465883785100757,2,7,4.40214036752918,1,0,2,1,1,0.335449330508709,0.361625033240997,0.139334805109028
5612,2,3,2.62955289665636,0.753461723651557,2,2,4.41370471180743,0,1,4,1,1,0.00346393865766004,0.00131781003158504,0.0122606927459711
5620,1,2,1.48230045638616,0.755308375886829,2,4,3.02460879175222,1,0,3,1,1,0.0385826601996087,0.0243808016099746,0.0803243794852747
5621,1,3,1.79167549619942,0.927933793819053,1,5,4.20562258597681,0,1,3,1,1,0.00319823517929763,0.00321105993219051,0.0196179805541504
5623,3,2,2.66870592072733,0.897706110057494,3,7,3.4587336840326,0,0,2,0,1,0.000485615615616553,0.00171925479930701,-0.00129929061171484
5626,2,3,2.23339202776399,0.589031879555593,2,7,4.73247177968596,0,1,3,1,1,0.0768099101260304,0.093488139724775,0.0721683616407042
5629,1,2,2.57399493463331,0.855040736135512,1,3,4.24314196090684,1,1,3,0,1,0.00021962623577565,0.000602050462138126,0.00237097793882164
5638,2,4,1.4997126561686,0.726435711961189,1,7,3.96838505066368,0,0,2,0,1,0.182455106172711,0.175402267399972,0.0754442049991195
5639,3,3,2.15335835270187,0.790690362153222,1,5,3.56650162533862,1,0,3,0,0,0.0698188116366509,0.0431104308892084,0.015575605614557
5643,3,3,2.89836613757151,0.933417859473058,2,4,3.92500905636994,0,0,4,0,1,0.000670045241349726,0.000131152464184714,-0.000121574877358865
5646,2,6,1.19502320664132,0.934871367268202,1,1,3.60779270187049,0,0,3,1,1,0.0401680566137657,0.00548011961201311,0.0726623876300427
5651,1,2,2.24189743233916,0.534915590304453,3,6,4.68294166852156,0,0,3,1,1,0.0787909086793661,0.0924830399887919,0.128504309578552
5654,2,2,2.40236078765094,0.627938082714858,3,1,4.38909383144044,0,1,3,1,1,0.00319199729710817,0.00308482656767783,0.0334958457688605
5655,1,4,2.79497506085663,0.696097419078934,2,5,4.78523984958138,0,0,3,0,1,0.0100917690433562,0.0301936817173372,0.0129276690532566
5658,2,2,2.37354928924313,0.902423806809845,2,7,3.75658189026504,0,0,2,0,1,0.00116355626960285,0.00312038375320778,0.000485104722837134
5659,2,2,3.46202675340086,0.805617393188619,1,5,4.93305523263474,1,1,4,1,1,2.64257214439567e-05,7.96739234208976e-05,0.00265735468278275
5660,1,2,2.48611733908574,0.824694235312548,2,4,4.34747208835704,1,1,4,0,1,0.000131241911731195,0.000111941626923961,0.00139872225145772
5664,2,1,2.5071871433269,0.69974019626684,1,1,4.6187943186738,1,0,1,0,1,0.000953430360823404,0.00107229441532619,0.0113538566670935
5665,3,2,3.87394145119054,0.687120079863469,1,7,4.33961714397478,0,1,2,0,1,0.0020074370331713,0.000528756871332692,0.0169330991836808
5669,1,2,2.0313263244282,0.401482355966766,1,5,4.17607398261994,0,0,2,0,0,0.437022380530834,0.382932569811843,0.26465336894386
5670,1,2,2.47454552952587,0.781186693114079,2,5,2.56846837077585,0,0,2,1,1,0.0148744672769681,0.0126578159111439,0.0147488252416713
5673,1,3,2.47948378982331,0.39984646541259,2,5,4.69299329563511,0,1,3,1,1,0.157682046294212,0.242035544793463,0.137750928011995
5674,2,2,2.00425687733413,0.796021722656409,1,3,4.56326810131108,0,0,3,1,1,0.0171853996580467,0.00645777302613226,0.0128221386689124
5681,1,5,2.17470539368989,0.872135869834998,1,6,2.89190475950335,0,0,3,1,1,0.00409209262579679,0.0110755658702297,0.0167486671110336
5682,2,3,3.07313168227676,0.678267503901449,1,5,3.73564319978558,0,0,2,0,1,0.0441736832726747,0.023876001473066,0.0237539405422547
5684,1,6,2.67650134548758,0.860457661977527,2,5,4.06016519364319,0,0,5,0,1,0.000598769343923777,0.00181944248624633,0.000757256298789661
5688,2,2,2.63162512622502,0.58021990012303,1,6,4.91342750690673,0,1,3,1,1,-0.00243191421031952,0.00910440864546125,0.0405845162103906
5699,2,4,3.06866816957273,0.907048550246858,1,7,3.88607696324592,1,0,3,0,1,0.00232096025138162,0.00297745450394582,0.00197519551232491
5706,2,5,2.30404026777398,0.894504412558925,2,6,3.70066857513064,0,1,3,1,1,0.000308174814563245,0.00281369828272104,0.00194950137165021
5712,3,3,4.10064824954683,0.577096373168685,2,5,2.77215107688525,1,0,3,1,1,0.0213555733207613,0.036480892057236,0.0460569322241102
5713,1,3,0.794813047312622,0.730796039193037,2,5,4.38250802565386,0,1,2,0,1,0.147519152611494,0.165594862469268,0.125890062800669
5718,1,3,1.59950645882895,0.682194987809395,3,6,3.86292553300424,1,0,3,0,1,0.366689342074096,0.26734894779844,0.119050323156788
5720,1,3,2.7291155762921,0.745733921946243,2,4,3.19396202415939,1,0,2,0,1,0.00669592074700631,0.0101291584063657,0.0150298543281579
5727,1,2,2.15547802138714,0.556715299250925,2,5,3.71869420409726,0,0,2,1,1,0.170668475329876,0.153150203394995,0.167355918096196
5733,1,6,3.01764408010608,0.447160263248145,2,2,4.18967150318515,0,1,3,0,1,-0.00683877617120743,-0.0502118013882613,0.064401779631505
5736,1,4,1.81426388735431,0.371589920786532,2,5,4.6409067878877,0,1,3,0,1,0.233713865280151,0.273262966175509,0.20590212228627
5737,3,4,1.94782102269583,0.636045592387565,1,4,4.10005713003161,0,1,3,1,1,0.0126155586913228,0.0177652775989352,0.0562012792988216
5738,2,2,2.19015027656609,0.79551617249968,2,1,3.33359347873216,0,1,2,0,1,0.00270050566177815,0.00162219293766708,0.0122045426981384
5739,3,3,2.69827931803828,0.557664038958081,1,5,2.70169266776764,1,1,4,1,1,0.0155498352833092,0.03342972903189,0.0485930671107824
5741,1,2,1.94691043603151,0.580914466412383,1,6,4.30641809306233,0,0,2,0,1,0.140736888162792,0.0867399933409967,0.114147797795352
5743,1,4,1.65423739479819,0.802225586229426,2,2,3.98189274986816,0,1,3,1,1,0.0540001420304179,0.0209075238981277,0.0621302744433755
5764,1,3,3.31614350943713,0.842246317655626,1,2,3.12250889797016,0,0,3,0,1,0.00384903361555189,0.00310170037503743,0.00564049968040039
5767,1,3,0.891907753522148,0.742913934540983,2,1,4.56637421433186,0,1,3,1,1,0.0151074128225446,0.0515002224819886,0.0903070967986974
5769,2,2,2.50590933806731,0.365489381434889,1,7,4.95690578560871,0,1,3,0,0,-0.00491468608379364,0.119350219469105,0.193177240960427
5771,1,6,1.59792550083632,0.746353678024414,1,6,3.87867957894721,0,0,3,0,1,0.063225922640413,0.0445793392985382,0.0701034843211023
5772,1,4,3.16763835416803,0.640590803258157,2,5,4.90804035155008,0,1,3,1,1,-0.016314237145707,0.0082072240487524,0.0144222132374403
5773,1,3,2.62367745413704,0.430741208144388,3,4,4.70423648561283,0,1,2,1,1,0.0121069401502609,0.0199449900691664,0.0923322670879969
5775,2,2,1.84310383785488,0.515269742612807,1,7,4.98830399251243,1,0,3,0,0,0.118619542568922,0.285015238398891,0.154791584307592
5788,1,1,2.56387446282088,0.677058689902587,2,3,2.78155611596532,0,1,1,0,1,-0.000838844105601311,0.00127195338365416,0.0238808410881801
5792,2,3,2.55017043356264,0.396513182094143,1,1,4.75504291020128,0,0,4,0,1,0.0409155786037445,0.0847034341694862,0.187634933553421
5794,1,2,1.56286348704606,0.796371182806674,1,7,4.94987375011477,1,0,3,0,1,0.0153184083756059,0.0237630821399828,0.0460522080720352
5801,2,1,1.83630072085973,0.36395277520777,1,7,2.81374007637213,0,0,1,1,1,0.154948621988297,0.369379542679693,0.305895593871188
5806,1,4,2.16598243839819,0.725858665705362,1,7,3.53416178651059,0,1,3,0,1,0.0222081186948344,0.0235211178191227,0.0184696028612914
5808,2,1,1.21896207735246,0.039074329780918,3,1,4.25077177910817,0,0,1,0,0,0.238609671592712,0.373087474137456,0.279504582267992
5812,2,5,1.71527141260864,0.820871575190299,1,5,3.58176156617414,1,0,3,1,1,0.0321852781344205,0.0619608071476994,0.0544701051498632
5816,2,5,4.00417527307359,0.496595018432263,1,1,2.60104145822074,0,0,3,0,1,-0.00831174710765481,0.0177523590547696,0.0607328943872048
5818,1,3,2.51734761508451,0.502911362220955,2,5,2.95378636648366,1,0,3,0,1,0.332084812223911,0.520762757579284,0.128760949878383
5819,1,4,3.50127141134825,0.668186957798639,1,1,4.26401373136931,0,0,3,1,1,0.00801581417908892,0.0037017609697898,0.0282331460093063
5821,1,6,1.74233615300631,0.414974684012197,1,6,3.65030882276082,0,1,5,1,1,0.218531265854836,0.206297808707424,0.238229941901777
5822,1,4,3.22857372146054,0.61341819408407,1,7,4.38223372254751,0,0,2,0,1,0.0294028213247657,0.031213826415037,0.0284896350306571
5823,2,2,3.3631627444692,0.484269156398103,1,7,3.94629916966102,0,0,2,0,1,0.0601594722829759,0.0406084429488556,0.0826122625351968
5824,2,2,1.46174862715342,0.702527348461043,2,3,4.61249253879255,1,1,4,0,1,0.0153261900413781,0.00778238135492149,0.0899465922201021
5825,1,6,2.08527086186117,0.249565047337909,1,5,4.24899251284461,0,1,5,1,1,0.156734108924866,0.242112535788949,0.235895573523182
5826,1,2,2.63149615909037,0.547978934550024,1,1,3.72916416408454,0,0,2,0,1,0.0305647389031947,0.0215457091064079,0.104091035193299
5827,1,3,2.14820007921856,0.683046169935119,3,7,4.1438717276584,0,0,3,0,1,0.18595527857542,0.101591097253044,0.0552765004019505
5829,1,2,2.45876374972068,0.971372949635056,1,4,3.88120891581781,1,1,3,1,1,0.000173455075128004,7.20308869773811e-05,0.00163926611480869
5845,2,3,1.90417940960008,0.467262251381509,1,6,3.99264435403304,0,0,3,0,0,0.4460633918643,0.554328733416839,0.303970017315936
5854,1,6,1.87111755992225,0.577868710547334,1,2,2.13064286068598,0,1,5,1,1,0.063898891210556,0.0488180109601499,0.152511793305147
5857,1,3,4.06072919817196,0.370188461549889,1,6,3.02567723231242,1,0,2,0,1,0.0837037935853004,0.177589148025041,0.197634603682444
5860,2,6,3.74899767361873,0.355466742143031,1,1,4.1426680248543,1,0,5,1,1,0.0887238727882504,0.035272810158437,0.20538653593056
5862,2,6,3.44742264925049,0.326778446898389,2,3,4.14276098169861,1,1,5,0,1,0.238426398485899,0.0536040450129641,0.15696648946516
5867,1,3,4.13468669862518,0.748131832193572,1,2,2.92897227970262,0,1,4,0,1,-0.000197779343579896,7.85470085692408e-05,0.0191454742282441
5875,1,3,1.76103479259562,0.317618263595161,1,3,4.07276305753414,0,1,4,0,1,0.0737510919570923,0.00232153128663271,0.147564961777555
5876,3,2,1.47453479107202,0.670544727726363,1,4,4.45009947368731,0,1,3,0,1,0.0150322834961116,0.00697261756678891,0.111603258272938
5881,2,3,1.28607007586666,0.64958118714289,2,1,4.67164152013051,0,0,2,1,1,0.169869892299175,0.204950543514687,0.199907901035529
5883,1,1,1.96657983937627,0.605539517549661,2,1,4.98939556391737,0,1,1,0,1,-0.000294998055323958,0.00218064967502629,0.0706495580659647
5884,2,1,3.59239112315606,0.819153533901606,2,1,4.73528867701019,0,0,1,1,1,3.28517107845983e-05,4.36932409393354e-05,0.00181317067621767
5885,2,1,1.76550014093156,0.890580020889205,1,5,4.90231728093761,1,0,1,1,1,2.47404823312536e-05,0.00106990620151171,0.028905651760106
5890,1,3,2.42358136880872,0.634373369096449,2,7,3.82101040695853,0,1,3,0,0,0.0240179616957903,0.0528869050525753,0.0372975620150291
5892,2,5,3.13851921888707,0.185106648455316,2,7,4.5256897137766,1,0,3,0,0,0.63426947593689,0.548681714800829,0.350910448330896
5895,2,4,2.98694467928318,0.750770846092207,1,4,4.75129830998605,0,1,2,1,1,0.000548583557247184,0.000494782085888934,0.0042377261484215
5897,2,2,1.62762162270346,0.982700579291969,2,6,2.79400536185398,0,1,4,1,1,-0.000291943782940507,0.000424370027072851,0.0380322666409782
5900,2,2,2.06843149317815,0.942351866327017,1,5,4.28776543541761,0,0,3,0,1,0.0169751233770512,0.00170365735153999,0.0100092227861162
5903,1,3,2.58042154307213,0.719994821341931,1,4,3.03380844871076,1,0,3,1,1,0.0115597028925549,0.012480333753656,0.023671072713294
5904,3,3,2.3987283166961,0.926262396880295,2,7,2.95028085981015,0,0,4,1,1,0.0011707030935213,0.00239848050146774,0.00492896854079532
5909,1,3,2.68284541975863,0.113638313883417,1,6,4.7892652691805,0,1,3,0,0,0.521266162395477,0.295272055012365,0.262118002003562
5910,1,3,2.3701737969212,0.929989979166407,1,4,2.4818288952397,0,0,3,1,1,0.00326051519368775,0.00136433428926508,0.0155345291863377
5911,2,2,2.6670634352531,0.63392305031412,3,3,1.70389456263763,0,1,3,1,1,-0.0263159116730094,-0.00307336461959917,0.021042460763844
5915,2,2,3.05436641281189,0.564542247091105,2,1,3.85270683156174,0,0,4,1,1,0.00438157189637423,0.00363212193800266,0.0722317723229868
5921,2,3,1.38190925426701,0.65718262208736,1,3,3.35549590106671,0,1,3,0,0,0.140897937119007,0.0818921088932768,0.189968996492029
5926,1,6,2.75716607881928,0.656012072085845,1,1,4.20389100624522,1,1,5,0,1,0.00252500717760995,0.00194123296901128,0.025472276050103
5929,1,3,2.1741802573303,0.607361500791772,2,7,4.12324939263929,0,1,3,1,1,0.126160595566034,0.0919620197746264,0.0858296850402043
5932,1,5,2.7523091116971,0.531025103390714,1,1,4.16519302838234,0,0,3,1,1,0.0293900854885578,0.0490551241705787,0.096350573593811
5945,2,6,0.926572540316712,0.608057017900656,1,5,4.19018189171642,0,0,3,1,1,0.381167709827423,0.368332389978919,0.264968452964644
5946,2,2,2.62217798669673,0.798418062542245,3,5,4.23534886767409,0,1,2,1,1,0.00326765596400946,0.000929139770164733,0.00185557554613565
5952,1,2,2.26316624982194,0.317740151978624,2,5,4.36847759521911,1,0,4,0,0,0.535841703414917,0.400575498127736,0.369809334667749
5953,2,3,2.73195815788507,0.856596739180991,2,7,4.20560230089952,1,0,2,0,1,0.0020526660955511,0.0115397933623539,0.00455955994567308
5955,1,4,2.85868532171444,0.361658895159371,1,3,4.75443015699672,0,0,3,1,0,0.173666596412659,0.230151376203926,0.215277998189831
5958,1,3,2.71859765997386,0.514934835799091,2,6,4.06131631630573,0,1,4,0,1,0.00789948273450136,0.023269308935948,0.066431766419244
