"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_interlogit"
4653,"2","3",1.62603998211112,0.785297366068371,"1","2",4.5095452292847,"0","0","2",0,1,0.0623304925653838
4654,"1","3",2.95708209042868,0.418475621327067,"1","1",3.1070846803263,"1","1","3",1,0,0.103917473637125
4655,"1","1",2.56608420658572,0.770180791616613,"3","5",4.32533682444553,"0","1","1",1,1,0.000560118958682132
4656,"2","3",1.51805127182577,0.78023132902428,"2","3",3.79868915410768,"0","0","2",0,1,0.0832806198749582
4657,"1","2",1.7330113025679,0.537510213837189,"1","5",4.85955099361777,"1","0","2",0,1,0.225335855041742
4658,"1","2",2.85094005272611,0.589550326086267,"1","2",2.93817974374422,"0","0","2",1,1,0.0393695816782451
4659,"1","3",1.74611335016353,0.566771392787488,"1","7",3.85393033446484,"0","0","2",1,1,0.323906913719665
4660,"1","4",4.26119614580404,0.884782270018877,"3","3",2.60350118714483,"0","0","3",1,1,0.000427007895683729
4661,"1","2",1.18031084903558,0.519424824736897,"1","3",4.75279071076623,"1","1","3",1,1,0.192324152265504
4662,"2","4",2.1216110340116,0.752153850847633,"1","6",3.56847667604573,"1","0","4",1,1,0.0242808160884039
4663,"1","3",2.7626186312693,0.881424979695415,"1","5",3.40653295071059,"0","1","3",1,1,0.00162661213171966
4664,"2","3",2.37891099445195,0.913526569870601,"2","7",3.61078650301974,"1","0","3",1,1,0.0148463103857842
4665,"2","3",3.41067826316264,0.652265034110512,"1","1",4.94179074854801,"0","1","2",1,1,0.00147812632164313
4666,"1","3",2.99698371483259,0.582194965529042,"1","4",4.8412327061078,"0","0","3",0,1,0.0132872777664632
4667,"1","3",1.40008279972131,0.8413459697011,"2","7",4.41261277031075,"0","1","2",0,1,0.022501366313887
4668,"2","1",4.19482939606716,0.561138629450178,"2","3",3.43658981690537,"0","1","1",1,1,0.000536880830357633
4669,"2","2",3.3535728864599,0.857018166959734,"1","4",4.55618827235725,"1","1","4",1,1,0.0000278526945387547
4670,"2","3",3.17487586731693,0.849631047674586,"3","6",3.8988815214475,"0","1","4",0,1,0.000400353958296407
4671,"1","2",2.4313013476955,0.15160966533439,"2","7",3.72303298418824,"0","1","4",0,0,0.21042363980235
4672,"1","2",2.72305435584813,0.40012335096111,"1","1",2.84465458065911,"1","0","2",1,1,0.158355311041162
4673,"1","3",1.88284348952129,0.408440621901854,"2","3",4.49498978802302,"0","0","4",0,0,0.204235446176097
4674,"1","4",3.65577938082763,0.32624768956405,"1","2",4.93418959197229,"0","0","3",1,1,0.215808581526399
4675,"1","3",2.23925248211013,0.946995126885571,"1","6",4.85313126586015,"0","0","3",0,1,0.00354458642113753
4676,"1","4",3.01667386086298,0.36823234286993,"3","2",3.96994092750965,"0","0","3",1,0,0.232858735376882
4677,"2","3",3.97726318749711,0.586648035502795,"1","7",2.54324494172526,"1","1","2",0,1,0.0124871814103421
4678,"2","1",3.5578911057847,0.97779561923585,"1","2",4.55618719311691,"0","1","2",1,1,0.0000326636357291799
4679,"1","2",0.747192542386,0.809035734749599,"2","3",4.38615204091138,"1","1","3",1,1,0.0448183881685701
4680,"2","2",3.01756716071568,0.159400694364842,"2","7",4.15228227658936,"0","0","2",0,0,0.438971327950019
4681,"2","2",3.11535844744401,0.824781270182566,"1","1",4.81313644769578,"0","0","4",1,1,0.000118842387788143
4682,"1","3",2.50002256656074,0.922871719405366,"2","7",1.96079525636834,"0","0","4",1,1,0.00300185554980659
4683,"1","3",2.9317622459247,0.722862173429055,"2","4",4.17040003868648,"1","0","3",1,1,0.00947246493996268
4684,"1","2",2.12381649754527,0.401613349196341,"1","6",4.06946178854369,"0","0","3",1,1,0.393263983795302
4685,"1","3",1.63768548885857,0.655116545597271,"1","1",4.42424692994275,"0","0","3",1,1,0.0768607880604371
4686,"1","6",2.42540906235594,0.506789211804502,"2","3",4.36716895604113,"1","1","5",1,1,0.0817067212027073
4687,"1","4",4.25936640957714,0.509029884712171,"1","3",3.63001841690788,"0","0","3",0,1,0.0153662502009667
4688,"3","2",2.84959510623189,0.927956752822663,"1","7",3.20239140645834,"0","0","4",0,1,0.000293888029920364
4689,"2","2",2.81422309645509,0.942693619658061,"2","3",4.75406827663963,"0","0","3",0,1,0.000679703060821102
4690,"1","1",1.71025895807875,0.793131196141596,"2","6",3.68186719709129,"0","1","1",1,1,0.00307306647270544
4691,"1","5",1.24581399422379,0.354531429639622,"1","6",3.54158434053519,"0","1","3",0,0,0.236872846337029
4692,"1","6",0.751032865620028,0.838668671951557,"2","2",4.8138660457121,"0","0","5",1,1,0.088452744991803
4693,"2","6",3.08451711405499,0.858445977305511,"2","4",4.53518272756641,"0","0","5",0,1,0.000515377732201894
4694,"2","3",2.48894004217631,0.731338278587052,"1","1",4.0585061217214,"1","0","3",0,1,0.0170721017503731
4695,"2","2",1.5880712022585,0.584210096479123,"1","6",2.84792957963997,"1","1","2",1,1,0.173998014887951
4696,"2","5",2.58584669437326,0.942822102146004,"1","4",2.17937280927331,"0","0","3",1,1,0.00161861971429678
4697,"1","2",2.16529934564264,0.82387728261779,"1","4",2.59252626189005,"0","0","3",0,1,0.0029690629489979
4698,"2","3",3.66546934982737,0.482758575152703,"1","1",4.84782502507585,"0","0","2",0,1,0.0171805099293796
4699,"2","2",3.49404940326429,0.923149705117538,"2","2",4.05694137307573,"0","0","2",0,1,0.00051208404183567
4700,"2","5",3.51432567552904,0.789691825401234,"3","1",2.97365410516062,"1","1","3",0,1,0.00145733439722628
4701,"1","3",2.99147604587653,0.931040376755494,"1","7",4.20360601299988,"0","0","3",1,1,0.00150382291124607
4702,"1","4",3.5601080909952,0.295149911931514,"3","5",2.39470646561725,"0","1","3",1,1,0.111463932247209
4703,"1","3",1.30306054732449,0.627279520623266,"1","2",3.97484811522845,"0","0","4",1,1,0.148028999847773
4704,"1","3",2.45628285993543,0.676290824793034,"2","6",4.09922359646175,"0","0","4",0,1,0.0233079758095139
4705,"2","1",2.99751452096093,0.586904138145924,"3","6",2.57430522063857,"1","0","1",0,1,0.0164946498139723
4706,"1","3",2.47205793104873,0.506635185838136,"2","6",4.80873822832522,"1","0","2",0,1,0.361570565514192
4707,"2","3",2.52354432050065,0.488195691034387,"2","5",4.29865979293901,"0","0","2",0,1,0.304431609808546
4708,"2","3",1.79585737308082,0.883538519905557,"2","6",4.41115834165944,"0","1","3",0,1,0.0111916195002935
4709,"1","3",2.25755356859361,0.629800006532163,"1","2",2.576878659755,"0","1","4",0,1,0.0170387915041019
4710,"2","1",2.1695756511052,0.731983293072214,"1","1",4.78234796482386,"1","0","1",0,1,0.00169263046294033
4711,"3","2",2.29512542298989,0.836505999249471,"2","5",3.96495840043641,"0","0","2",1,1,0.0074809056019729
4712,"1","3",2.50934716343997,0.870323503026702,"2","5",2.43642312505364,"0","0","3",0,1,0.0158306253106373
4713,"2","2",1.98854376890559,0.465675708386577,"1","1",3.20802519423804,"1","1","3",0,1,0.118997750514003
4714,"2","5",2.36563784815718,0.951086771065543,"1","5",2.79159185606443,"0","0","2",1,1,0.00538736444640409
4715,"1","3",2.48771177879492,0.510908827433244,"2","7",2.17013246662245,"1","1","2",0,1,0.308205416199987
4716,"1","2",3.4095494097505,0.992818005851383,"1","7",3.00762176124491,"0","1","2",0,1,0.0000703999051695492
4717,"2","1",1.70985405372513,0.426868272274067,"2","7",4.42831664481095,"0","1","1",1,1,0.116408501574766
4718,"2","2",1.71142733215915,0.458756429425061,"2","3",4.4554746900098,"0","0","4",0,1,0.127985643011951
4719,"1","2",2.41085972431089,0.42345340408374,"1","1",3.48648150230665,"0","0","2",0,1,0.111490918202549
4720,"1","3",1.13178747714415,0.327716919529654,"2","2",4.51242308971096,"1","1","2",0,0,0.135614069986784
4721,"1","2",2.43783663040839,0.402063265254911,"3","5",3.86211061115203,"0","0","3",0,1,0.260736544583431
4722,"2","3",2.18934771835479,0.516001340519781,"1","7",2.40651035311108,"0","1","3",1,1,0.229835390932387
4723,"2","3",2.19991070752782,0.843587391625909,"2","3",2.39110271003181,"1","0","2",1,1,0.0420209213252968
4724,"1","3",2.60598113560634,0.973914114594708,"1","2",3.84600403005845,"1","1","2",0,1,0.00123301470284554
4725,"1","2",2.30963128142706,0.824568913562366,"2","1",4.27211851740293,"0","1","4",1,1,0.00025346042772334
4726,"2","1",2.12500341120666,0.620664924530031,"1","6",2.89412945749446,"0","0","1",1,1,0.0223031447623789
4727,"1","3",2.71379277961095,0.520578956350747,"2","6",4.1119928505236,"0","1","2",0,1,0.0906528889714349
4728,"2","2",2.15646123136399,0.438504142102599,"1","4",3.02835778260644,"0","1","2",0,1,0.0504146073876647
4729,"1","3",3.65852914932367,0.714202206795176,"1","7",4.54262396559684,"0","0","2",1,1,0.0041578776180986
4730,"1","4",2.28332820097198,0.521621539045907,"2","1",4.3771675098831,"0","0","3",0,1,0.173217332755101
4731,"2","2",2.5159320217921,0.479499935859671,"1","4",2.83510909428572,"0","0","2",1,1,0.0581096684621984
4732,"2","4",2.62937196854502,0.753260154812379,"2","5",4.10073034555528,"0","0","3",1,1,0.0328293920796644
4733,"1","3",3.38497968806283,0.483936570903597,"1","3",4.76873530991433,"1","1","3",0,0,0.0313987095795482
4734,"1","3",2.16342429025318,0.473329751511808,"2","5",3.01900186761439,"0","0","2",0,0,0.445245985050549
4735,"1","3",2.75384104238067,0.851584948150779,"1","7",2.54239282386202,"0","0","3",0,1,0.00882262247987597
4736,"1","4",2.71541164163571,0.418026750011191,"3","1",4.95923218219937,"1","1","3",1,1,0.109885722892442
4737,"1","3",2.80744086301252,0.838906795641412,"2","5",3.35030395341922,"0","1","3",0,1,0.00371743753261278
4738,"2","2",2.93111571461388,0.634497096430341,"2","5",4.37996119408604,"0","0","2",1,1,0.0197194196900685
4739,"1","1",2.34951558678936,0.790439446531237,"2","5",2.46822229003586,"0","0","1",0,1,0.00374942812487677
4740,"2","2",1.97704504876895,0.219541408466335,"2","1",3.33347498643801,"1","0","3",1,0,0.679056980369991
4741,"3","1",0.971595935455477,0.327771996590913,"2","6",3.22536257689634,"0","0","1",0,0,0.779333896454907
4742,"2","2",1.63979355293435,0.658975627183021,"1","7",4.48317852836812,"0","0","4",0,1,0.0239334538110483
4743,"1","3",3.03244062800314,0.551704613061338,"2","7",4.10186869270724,"1","0","4",0,1,0.0498155010551306
4744,"1","2",3.5490447259527,0.243884422817209,"1","3",4.78222218114543,"1","0","2",1,1,0.215673381180317
4745,"1","1",2.00828824608195,0.907777739528378,"2","5",4.3479424063247,"0","0","1",1,1,0.00100148665243893
4746,"2","2",1.33748753888222,0.693120297952376,"1","7",4.01955294611559,"1","1","3",0,1,0.0693656333049818
4747,"1","5",2.81672297242558,0.6965110647562,"3","7",3.62803653292277,"1","0","4",1,1,0.0167821059713273
4748,"1","4",2.44576469683043,0.834759962507198,"2","4",4.29837258824791,"1","0","3",1,1,0.00666164476063369
4749,"1","2",2.51200191657127,0.775716770264119,"1","6",4.18569719370046,"0","0","2",1,1,0.00596120922820331
4750,"1","3",0.0568333610773237,0.730629525398775,"2","4",2.36810400437277,"0","0","3",1,1,0.456486308205812
4751,"1","3",2.26878610777129,0.523610913578875,"1","2",3.85321092684398,"1","0","2",1,1,0.384358400916956
4752,"3","3",2.34914646042347,0.868131181000956,"2","4",4.81695970281193,"1","1","3",0,1,0.00185692524213055
4753,"1","3",3.0393459462162,0.412683491114906,"1","2",4.89148292127201,"0","1","3",0,1,0.0677085418535643
4754,"2","2",2.1515555367053,0.60033472239231,"1","6",3.34061388201549,"0","1","3",1,1,0.0431133098948484
4755,"1","3",2.95164047124719,0.819824391508869,"2","4",3.73005869702515,"1","1","3",1,1,0.00150363472999204
4756,"2","2",2.87287026310252,0.746919595893864,"1","4",4.83774523165143,"1","1","3",0,1,0.000704074773578922
4757,"1","2",3.42897234334892,0.471633777617025,"2","7",3.02391814024327,"0","0","2",0,1,0.0711693158293266
4758,"2","1",1.22984806106344,0.684181251720455,"2","4",4.64473537799398,"0","1","1",1,1,0.00442839692751806
4759,"2","2",2.6510242568898,0.547001203340298,"1","6",4.38307642014266,"0","0","2",0,1,0.055457024169576
4760,"1","1",2.52010965603394,0.991768443867256,"1","5",3.47699822161451,"0","1","1",0,1,0.0000600552593301718
4761,"1","3",2.46723973779155,0.750066243898934,"1","3",3.71420771645375,"0","1","3",1,1,0.00424807612801459
4762,"1","3",2.71063948184434,0.943567380693886,"1","7",4.79969929656317,"0","1","2",1,1,0.000544628126421864
4763,"2","3",1.66131858827236,0.697879737961644,"2","6",4.34299849578381,"0","0","3",1,1,0.209777577401018
4764,"2","2",1.25823108787634,0.384191828101401,"1","3",2.81529919007615,"0","1","2",1,1,0.0375033991778851
4765,"1","2",2.20750699789248,0.347975060693714,"2","7",4.94116909111138,"0","1","2",0,1,0.179075192832344
4766,"1","2",0.889148074991407,0.706148211874698,"3","2",3.29597840001786,"0","1","4",1,1,0.00560880596960989
4767,"3","4",2.0056463744805,0.429084197505889,"2","4",3.99219062227766,"1","0","3",1,1,0.555329051237105
4768,"2","2",3.02834681924493,0.50787248632845,"2","5",3.42055895117306,"0","0","2",1,1,0.0823384075131124
4769,"2","3",3.15621435782575,0.340785781636459,"3","2",4.39283770103948,"1","1","3",1,1,0.264010916974648
4770,"1","3",2.48633245081525,0.695726354466911,"1","1",4.83996168551872,"0","1","2",1,1,0.00367926986048983
4771,"2","3",1.80094072356387,0.864338016265613,"3","1",3.7151373364276,"0","1","2",0,1,0.00333424210972122
4772,"1","2",2.21510232345476,0.686681219973016,"1","5",4.07355772972823,"0","1","3",1,1,0.00908656661526519
4773,"2","2",4.22904823498649,0.589803612557662,"2","6",4.10095539683155,"0","0","2",1,1,0.0049724480383323
4774,"3","3",1.51981968478053,0.525781298153554,"2","3",2.99032423640905,"0","0","2",0,0,0.457108894871941
4775,"1","3",3.40156933925742,0.530127573281465,"1","4",3.83728818800769,"0","0","4",0,1,0.00432983510178331
4776,"2","1",2.74688764049279,0.969452418426075,"2","7",4.93611768182814,"0","0","1",1,1,0.000153940138914233
4777,"3","4",2.24499736157954,0.974812903363525,"2","2",2.85826600575608,"1","1","4",0,1,0.00176873336650674
4778,"1","2",2.90783788159404,0.860634019715383,"1","1",3.87939190824859,"1","1","2",1,1,0.000280306358870552
4779,"2","4",2.11640050999679,0.77943286490015,"2","4",4.53817074647556,"1","1","3",1,1,0.00851995260299887
4780,"1","2",3.54279097077256,0.977263720797851,"1","5",2.81542151416984,"0","0","3",1,1,0.000204503588915661
4781,"1","5",3.10501643563692,0.568464198602307,"2","7",3.58528328433669,"0","0","4",1,1,0.0324956948481916
4782,"2","4",3.75401986971043,0.310623583636431,"1","1",4.66322959473998,"0","1","4",0,1,0.0108938722301837
4783,"1","2",1.54014890368917,0.972389384485833,"1","3",3.19183480191558,"0","0","3",1,1,0.00365690363646365
4784,"1","2",2.69804176053193,0.493560039362544,"1","3",4.64563818103778,"0","0","2",1,1,0.0400709979421338
4785,"1","5",3.19731982156346,0.584188619118387,"3","1",3.9412544235189,"0","0","2",1,1,0.0186140394380029
4786,"1","2",2.50142312090781,0.819810441710853,"2","3",4.18493521754418,"0","0","4",0,1,0.00105591111115455
4787,"1","2",2.27763996925208,0.716316960482575,"2","1",4.94583857845796,"0","0","2",1,1,0.00666458878327758
4788,"1","1",2.58361010177866,0.883166284798595,"2","2",4.33592183797432,"0","0","1",0,1,0.000680669547337143
4789,"1","2",1.94957706565867,0.979949080203407,"1","5",4.17629534447437,"0","1","3",0,1,0.00061003879623367
4790,"1","2",2.21905194968209,0.745130577629195,"3","4",3.50596617546739,"0","1","4",0,1,0.000385346560233923
4791,"2","1",2.68690731256774,0.494203570236658,"2","4",3.89059174131523,"1","1","1",0,1,0.00623651222854482
4792,"2","2",1.83532231274209,0.672998234495386,"2","3",4.29387670195444,"1","1","2",1,1,0.0335784203298821
4793,"1","3",2.72076191592903,0.664419293004047,"2","6",4.46311396218568,"0","1","2",0,1,0.0194620040015957
4794,"1","1",3.94581934739747,0.838006045947325,"1","1",4.98161617757858,"0","0","1",1,1,0.0000181475465289571
4795,"1","6",2.43061246911252,0.93235501177878,"2","5",2.99958967724041,"0","0","5",0,1,0.00348367660068338
4796,"1","4",1.69778767808144,0.952961119377152,"1","1",4.46819372272761,"0","0","3",1,1,0.00339418482177145
4797,"1","1",2.79644021065564,0.920937718008955,"2","3",3.91199728939431,"0","0","1",0,1,0.000233028588996098
4798,"2","1",2.08873758395562,0.929350457654614,"1","2",4.35424848400783,"0","1","1",0,1,0.000254610295926327
4799,"1","1",1.6079837069959,0.349750844183941,"1","3",3.97905702524272,"1","0","1",1,1,0.39777253947405
4800,"1","3",3.72046059362697,0.337140455011462,"1","5",2.88482829995587,"0","1","3",0,1,0.104619584217416
4801,"2","4",2.46267633958222,0.417865789655487,"1","3",4.6653207675943,"1","1","4",1,1,0.0822327112686589
4802,"2","3",3.10701265232655,0.575653730228083,"1","6",4.72624000764749,"1","1","3",0,1,0.032262516787945
4803,"1","6",2.67170606819714,0.845227221740703,"1","7",4.83912024434137,"0","1","5",1,1,0.000851404655415
4804,"1","5",3.01524649967821,0.374269521722023,"1","6",4.17741502541616,"0","0","3",1,1,0.370300186759587
4805,"1","6",2.53346866829631,0.771233172231593,"1","6",4.96418167956478,"1","0","3",0,1,0.0270541413084745
4806,"1","5",2.24825950617533,0.593539291920632,"1","5",4.13756294025395,"0","0","4",1,1,0.0474744925085983
4807,"1","3",2.50959785800701,0.683934464850218,"2","7",4.77456406732546,"0","0","3",1,1,0.0568279263744494
4808,"2","2",1.79933678881748,0.749354999980494,"1","2",3.32542000901421,"1","0","4",1,1,0.0186302645535538
4809,"2","2",2.31613702023894,0.853314947248951,"3","6",3.79321493426407,"0","0","2",0,1,0.00567814873600192
4810,"2","4",3.29187926729846,0.456005974349919,"2","3",4.3250418280996,"0","0","3",1,1,0.137225491180671
4811,"3","3",3.67860528505142,0.485748690435368,"1","3",4.64156998026982,"0","0","3",0,1,0.0423629225364621
4812,"3","3",2.69690300047625,0.24538583442721,"2","2",2.84084225643961,"0","1","4",1,1,0.316153205945067
4813,"2","3",1.66603435811878,0.800325963445544,"2","2",4.27620080009901,"1","0","2",1,1,0.123206840915434
4814,"2","3",3.03518623443437,0.876632013619427,"3","5",3.52945566827846,"1","0","2",0,1,0.00546491523407155
4815,"1","3",2.9789466128675,0.850209928665629,"1","5",4.01016761503708,"0","1","3",0,1,0.00130917454439783
4816,"2","2",0.776011938628081,0.438713585743826,"3","3",2.42775539845132,"1","0","3",0,0,0.25910020063234
4817,"2","3",2.32280150553055,0.496961681601473,"2","3",4.35332023220811,"0","1","2",0,1,0.0273874099622691
4818,"2","2",1.5013883983284,0.574080004199784,"2","5",3.82700113898984,"0","1","3",0,1,0.140413873830969
4819,"1","3",1.84540673139533,0.534113516103864,"3","2",4.16510921935319,"0","1","3",0,1,0.0374652861216981
4820,"2","3",2.35697544044672,0.0261858586966326,"1","4",4.42682768249208,"0","1","4",0,0,0.225105107295476
4821,"2","4",1.89814633342271,0.163766787707186,"3","1",2.55516758198742,"1","0","3",1,1,0.224161635852469
4822,"2","3",3.10574684814306,0.630396645328076,"1","2",4.1988316168879,"0","0","3",1,1,0.0397666605962793
4823,"2","2",2.9587489380075,0.41597201779844,"1","4",4.23690810038419,"0","0","3",0,1,0.0417455004299714
4824,"1","3",2.43684939548849,0.812978072517104,"1","7",2.90554700541488,"0","1","3",0,1,0.00738648715985324
4825,"1","1",2.69549719584704,0.253846738689408,"1","1",4.13051632885184,"1","0","1",0,1,0.125405050487127
4826,"1","2",2.83777596914518,0.207077344953604,"2","3",3.99199549517554,"0","1","2",0,1,-0.0708689332866606
4827,"1","2",2.6568312186611,0.709871879683068,"2","4",3.47944670437906,"0","1","2",1,1,0.00157847733142946
4828,"1","5",4.34275607327973,0.610863744402885,"1","2",3.2658970123285,"1","1","3",1,1,0.00564331718049182
4829,"1","2",2.1491550011255,0.54942075298302,"2","7",3.99494434753132,"0","1","3",1,1,0.0680432447303884
4830,"2","3",1.50524605669618,0.798520852707291,"2","1",4.31958716141377,"0","0","4",1,1,0.0102130790053461
4831,"1","3",3.14007588718502,0.906864424221067,"3","4",4.87253172117607,"1","1","2",1,1,0.000209517896712086
4832,"1","3",1.36890593360151,0.892760088253709,"2","6",3.51894353871799,"0","1","2",1,1,0.0205240824810385
4833,"1","3",1.34026587470687,0.88871790660346,"1","5",4.47648886868716,"1","0","4",0,1,0.0109649391446132
4834,"1","1",1.937378511899,0.486313937222951,"1","5",3.2585843701505,"0","0","1",0,1,0.087957781484288
4835,"1","2",2.75559554171584,0.736136675321319,"1","7",3.04015647877769,"0","1","2",1,1,0.00303713077868262
4836,"1","5",2.46296410359393,0.399535201882614,"1","4",3.99153788049335,"1","0","3",1,1,0.330631797105953
4837,"1","1",2.80472820454292,0.477113710280092,"1","3",4.49016990180318,"1","0","1",0,1,0.0216238463670901
4838,"1","2",2.74793754222037,0.349465581016799,"1","1",4.73319399910539,"1","0","2",0,1,0.145347221940558
4839,"1","4",3.46838955904598,0.78756269534953,"1","4",4.46015924388527,"0","0","4",1,1,0.000223444202217649
4840,"2","3",3.19128515923199,0.637010085832467,"1","1",4.95698172174184,"1","1","2",1,1,0.00413132551928241
4841,"1","3",0.790384949961734,0.451814857879004,"1","5",3.75224470315183,"0","1","2",1,0,0.222107864567496
4842,"2","2",3.58470224337392,0.688171306371237,"2","4",4.94175265239716,"0","1","3",0,1,0.000378933770219025
4843,"3","3",1.7845438955185,0.60922053868524,"2","7",3.21220128199928,"0","0","2",1,1,0.402369722174314
4844,"1","2",3.85410218327462,0.463169818111381,"1","2",3.23457645156007,"0","0","4",0,1,0.00832695570821129
4845,"2","3",1.62060014456038,0.968430463227519,"2","5",3.98977125790397,"1","0","3",0,1,0.0227812832064742
4846,"1","3",1.82045491975555,0.560441126787557,"2","5",2.30677691322219,"0","0","3",1,0,0.478928514718333
4847,"2","2",1.85080440018392,0.301164346830247,"2","3",3.87703962027556,"0","1","3",0,0,0.0320753927568919
4848,"2","2",1.86074754775055,0.367934025920049,"3","7",3.9494385377736,"0","0","4",0,0,0.285575058883712
4849,"2","3",2.16077374459475,0.508482155895279,"2","4",4.45201084290902,"1","1","2",0,1,0.10498674531979
4850,"2","2",1.12025793722962,0.783529380820245,"1","1",3.71996354919568,"0","0","3",1,1,0.0249966040144498
4851,"1","3",2.62370444918583,0.92261304420201,"2","4",4.47721951761326,"1","0","4",0,1,0.000424411985851747
4852,"1","2",0.951799927960839,0.534635651329447,"2","7",4.62841159830922,"1","0","3",0,0,0.628016590962585
4853,"2","6",2.18634265138499,0.971141773782958,"2","3",3.67652837344331,"1","0","5",1,1,0.003802870481874
4854,"1","3",2.59107636776834,0.346275255006715,"2","6",4.05927831198879,"1","0","3",0,1,0.717363582211542
4855,"2","3",3.40540584915996,0.595629803461293,"1","2",4.56045791461544,"1","0","2",1,1,0.0436401675195556
4856,"2","2",2.22534139304766,0.367883842133036,"2","7",3.59299054817814,"0","0","2",0,0,0.468565387797574
4857,"2","3",1.80015297814035,0.837892411374738,"2","7",3.78960204238457,"0","0","2",0,1,0.0466425373755868
4858,"2","4",3.30078211720572,0.826957854998887,"1","2",4.4733695040737,"0","0","3",0,1,0.00376558496579849
4859,"1","3",2.93469752450343,0.580402960304425,"1","7",4.45388229886828,"1","1","3",1,1,0.0382109533897953
4860,"1","2",2.37258212998058,0.897004186166463,"1","5",3.45845440536566,"1","0","3",1,1,0.00385476254163264
4861,"1","3",2.36327487657027,0.343155056270978,"1","7",4.81150132852515,"1","0","4",1,1,0.408988724949568
4862,"1","3",0.99163520188791,0.768066094897671,"1","2",4.77619484118356,"0","0","2",1,1,0.144691383145322
4863,"2","6",3.48908770611397,0.532721170708469,"1","1",3.6289986865123,"1","0","5",0,1,0.0150367746570365
4864,"1","4",1.62406195459383,0.499934375388297,"2","1",2.99610533949425,"1","0","2",0,1,0.577422144318976
4865,"1","2",2.31809565004849,0.795422541013626,"2","6",4.9193422480055,"0","1","3",1,1,0.00350859152199345
4866,"1","3",2.48067400496844,0.244001116501195,"1","3",4.90521012736923,"1","1","3",0,1,0.282750294447552
4867,"2","6",2.05571119388176,0.764683241605336,"1","4",4.45355401544216,"0","0","3",0,1,0.0145933934487554
4868,"1","4",3.36045432181855,0.741480727559833,"1","5",3.79828436168106,"0","0","3",0,1,0.00746095810444047
4869,"1","6",4.33092508585945,0.780259694044221,"1","3",4.73861373827296,"0","1","5",0,1,0.0000464255920773482
4870,"1","3",0.908759411391941,0.34530151850094,"1","3",2.41599450801206,"1","0","2",1,0,0.133722955461612
4871,"1","2",2.90655645239407,0.924920691948182,"2","4",3.57650507268151,"0","0","2",1,1,0.000301513435366885
4872,"1","2",3.24231178583698,0.884697652354668,"2","1",4.75708093523425,"0","1","4",0,1,0.0000253365520076487
4873,"2","2",3.99002959058889,0.476641301400868,"1","7",3.9541131954217,"0","0","4",0,1,0.00466439592351231
4874,"1","2",1.84396429160607,0.468452161654943,"1","5",1.60658095419923,"0","0","2",0,1,0.407583465769403
4875,"1","2",2.10210220433001,0.524281712842938,"1","5",4.24013290905636,"0","0","3",0,0,0.141473150440844
4876,"1","3",3.21468962399931,0.775480180141066,"1","3",3.97062189747218,"0","0","4",1,1,0.00102187252586683
4877,"1","3",3.15353433081922,0.479623651757,"2","7",3.88132598402208,"0","0","3",0,0,0.196122022171522
4878,"2","2",3.85651963285514,0.717441237196677,"2","2",3.23992979236172,"0","1","3",1,1,0.00123012833394431
4879,"2","4",1.88544102770352,0.183266674880822,"1","7",4.56422162731724,"0","0","3",1,0,0.180630765361506
4880,"1","3",2.08936732388818,0.68659471221008,"1","7",4.767454816478,"0","1","2",0,1,0.0220083938926725
4881,"1","3",2.80728906364501,0.783375306780612,"1","5",3.4726867295271,"1","0","3",1,1,0.0170338375214201
4882,"1","3",2.12154267497721,0.509313987940621,"2","3",3.45879760759132,"0","0","3",1,1,0.272732125697263
4883,"2","2",2.14364527939276,0.840713551107024,"1","1",2.61439898544124,"0","0","3",1,1,0.00378829081298826
4884,"1","2",2.00404490748408,0.925182456432158,"2","4",4.4406853010021,"0","0","3",1,1,0.00111048038229289
4885,"2","2",2.005479519035,0.225984729875282,"2","1",3.83807413423257,"0","1","3",1,0,0.301636475280195
4886,"1","3",2.89184788721598,0.427406807376245,"2","5",2.63636606553101,"0","0","2",1,1,0.375719014126804
4887,"2","2",3.69249343117097,0.625955503163873,"1","3",2.61074563807781,"0","1","3",0,1,0.00146240278023901
4888,"1","1",2.81347033018491,0.575163695777458,"2","4",3.47317291724618,"0","0","1",0,1,0.00368773111139631
4889,"1","4",3.79352168172222,0.685083592821943,"1","2",3.96668059084244,"1","1","3",0,1,0.00493006671011209
4890,"3","1",3.27660432867061,0.486113427549978,"1","3",4.08647593498114,"0","0","1",0,1,0.00801056746450002
4891,"2","1",3.71870182081947,0.694077703404214,"1","5",4.56211052982773,"0","0","1",1,1,0.000423134583839024
4892,"1","2",1.62855102460609,0.767063255547455,"2","1",3.87075206883941,"0","0","2",1,1,0.0154585661064706
4893,"2","3",1.17245430927789,0.649732944860371,"2","5",3.38664843927846,"0","0","4",0,1,0.226544039134609
4894,"3","2",3.11791272449197,0.718249738616808,"2","6",3.97430499475047,"0","1","4",1,1,0.000919185340112261
4895,"1","2",2.7570597661823,0.63251237240412,"1","7",4.85391829509544,"0","1","3",1,1,0.00583361143016548
4896,"1","3",1.8945751814331,0.712698607518676,"2","5",4.46821124541321,"0","0","2",0,1,0.0942208784394823
4897,"3","2",2.48204018894772,0.694081412621605,"2","5",3.8371117132766,"1","1","3",1,1,0.0178553859159662
